,Date,Home,Away,Win Percent Diff,WP vs. A Diff,Points Diff,Result
1391,2021-11-12,Houston Rockets,Portland Trail Blazers,-0.3257575757575758,0.0,-6.265151515151516,0
1392,2021-11-12,Oklahoma City Thunder,Sacramento Kings,-0.016666666666666663,0.0,-11.816666666666677,1
1393,2021-11-12,Charlotte Hornets,New York Knicks,-0.1217948717948718,0.0,3.788461538461533,1
1394,2021-11-12,San Antonio Spurs,Dallas Mavericks,-0.2727272727272727,-1.0,7.181818181818187,0
1395,2021-11-12,Cleveland Cavaliers,Detroit Pistons,0.38333333333333336,0.0,8.400000000000006,1
1396,2021-11-12,New Orleans Pelicans,Brooklyn Nets,-0.5833333333333333,0.0,-6.083333333333329,0
1397,2021-11-12,Memphis Grizzlies,Phoenix Suns,-0.15454545454545454,0.0,-1.2727272727272663,0
1398,2021-11-12,Golden State Warriors,Chicago Bulls,0.17272727272727273,0.0,5.7636363636363654,1
1399,2021-11-13,Indiana Pacers,Philadelphia 76ers,-0.23076923076923078,0.0,-1.1538461538461462,1
1400,2021-11-13,LA Clippers,Minnesota Timberwolves,0.2727272727272727,1.0,3.5454545454545467,1
1401,2021-11-13,Toronto Raptors,Detroit Pistons,0.3566433566433566,0.0,9.32167832167832,0
1402,2021-11-13,Cleveland Cavaliers,Boston Celtics,0.11538461538461542,0.0,-5.038461538461533,1
1403,2021-11-13,Utah Jazz,Miami Heat,0.08333333333333326,-1.0,0.0,0
1404,2021-11-13,Orlando Magic,Washington Wizards,-0.4772727272727273,0.0,-9.424242424242422,0
1405,2021-11-13,New Orleans Pelicans,Memphis Grizzlies,-0.4230769230769231,0.0,-7.032051282051285,1
1406,2021-11-14,Charlotte Hornets,Golden State Warriors,-0.40909090909090906,-1.0,-1.941558441558442,1
1407,2021-11-14,Atlanta Hawks,Milwaukee Bucks,-0.15384615384615385,0.0,-1.923076923076934,1
1408,2021-11-14,Houston Rockets,Phoenix Suns,-0.6439393939393939,-1.0,-8.893939393939405,0
1409,2021-11-14,Denver Nuggets,Portland Trail Blazers,0.20512820512820507,0.0,-7.532051282051285,1
1410,2021-11-14,LA Clippers,Chicago Bulls,0.0,0.0,1.8333333333333286,0
1411,2021-11-14,Oklahoma City Thunder,Brooklyn Nets,-0.23776223776223776,0.0,-7.979020979020973,0
1412,2021-11-14,Los Angeles Lakers,San Antonio Spurs,0.25000000000000006,1.0,-0.25,1
1413,2021-11-15,Minnesota Timberwolves,Phoenix Suns,-0.4166666666666667,0.0,-7.416666666666671,0
1414,2021-11-15,New York Knicks,Indiana Pacers,0.10989010989010989,-1.0,0.4725274725274744,1
1415,2021-11-15,Los Angeles Lakers,Chicago Bulls,-0.07692307692307687,0.0,2.384615384615387,0
1416,2021-11-15,Cleveland Cavaliers,Boston Celtics,0.18131868131868134,1.0,-4.42307692307692,0
1417,2021-11-15,Washington Wizards,New Orleans Pelicans,0.6071428571428572,0.0,6.523809523809533,1
1418,2021-11-15,Atlanta Hawks,Orlando Magic,0.12637362637362637,0.0,8.42307692307692,1
1419,2021-11-15,Memphis Grizzlies,Houston Rockets,0.38461538461538464,0.0,6.076923076923066,1
1420,2021-11-15,Dallas Mavericks,Denver Nuggets,-0.02564102564102566,-1.0,0.7307692307692264,1
1421,2021-11-15,Oklahoma City Thunder,Miami Heat,-0.19871794871794873,0.0,-11.282051282051285,0
1422,2021-11-15,Detroit Pistons,Sacramento Kings,-0.13461538461538464,0.0,-12.724358974358978,0
1423,2021-11-15,Portland Trail Blazers,Toronto Raptors,-0.07142857142857145,0.0,3.142857142857139,1
1424,2021-11-16,LA Clippers,San Antonio Spurs,0.3076923076923077,0.0,-1.0769230769230802,1
1425,2021-11-16,Utah Jazz,Philadelphia 76ers,0.04395604395604402,0.0,0.2967032967032992,1
1426,2021-11-16,Brooklyn Nets,Golden State Warriors,-0.11904761904761907,0.0,-6.083333333333329,0
1427,2021-11-17,Atlanta Hawks,Boston Celtics,-0.09999999999999998,0.0,1.719047619047629,1
1428,2021-11-17,Miami Heat,New Orleans Pelicans,0.5095238095238096,0.0,8.07142857142857,1
1429,2021-11-17,Milwaukee Bucks,Los Angeles Lakers,-0.14285714285714285,0.0,-1.6428571428571388,1
1430,2021-11-17,Detroit Pistons,Indiana Pacers,-0.16923076923076924,0.0,-9.158974358974362,1
1431,2021-11-17,Brooklyn Nets,Cleveland Cavaliers,0.06666666666666665,0.0,5.133333333333326,1
1432,2021-11-17,Portland Trail Blazers,Chicago Bulls,-0.24761904761904763,0.0,0.6285714285714334,1
1433,2021-11-17,Phoenix Suns,Dallas Mavericks,0.07692307692307698,0.0,6.0,1
1434,2021-11-17,New York Knicks,Orlando Magic,0.3571428571428571,0.0,8.42857142857143,0
1435,2021-11-17,Oklahoma City Thunder,Houston Rockets,0.3131868131868132,-1.0,-3.1703296703296786,1
1436,2021-11-17,Charlotte Hornets,Washington Wizards,-0.23589743589743595,0.0,4.882051282051279,1
1437,2021-11-17,Minnesota Timberwolves,Sacramento Kings,-0.12087912087912084,0.0,-7.719780219780219,1
1438,2021-11-18,Memphis Grizzlies,LA Clippers,-0.1428571428571429,1.0,1.5,1
1439,2021-11-18,Cleveland Cavaliers,Golden State Warriors,-0.28365384615384615,0.0,-12.269230769230774,0
1440,2021-11-18,Minnesota Timberwolves,San Antonio Spurs,0.07142857142857145,0.0,-4.214285714285722,1
1441,2021-11-18,Miami Heat,Washington Wizards,-0.04761904761904767,0.0,3.4095238095238045,1
1442,2021-11-18,Utah Jazz,Toronto Raptors,0.17619047619047623,0.0,4.923809523809524,1
1443,2021-11-18,Denver Nuggets,Philadelphia 76ers,0.10952380952380958,0.0,-4.628571428571433,0
1444,2021-11-19,Phoenix Suns,Dallas Mavericks,0.1428571428571428,1.0,6.071428571428569,1
1445,2021-11-19,Detroit Pistons,Golden State Warriors,-0.5714285714285714,0.0,-15.785714285714292,0
1446,2021-11-19,Denver Nuggets,Chicago Bulls,-0.06666666666666665,0.0,-5.866666666666674,0
1447,2021-11-19,Charlotte Hornets,Indiana Pacers,0.1875,1.0,5.9375,1
1448,2021-11-19,Sacramento Kings,Toronto Raptors,-0.03749999999999998,0.0,4.916666666666671,0
1449,2021-11-19,Boston Celtics,Los Angeles Lakers,-0.06666666666666665,0.0,-2.3333333333333286,1
1450,2021-11-19,New Orleans Pelicans,LA Clippers,-0.475,0.0,-6.583333333333329,1
1451,2021-11-19,Milwaukee Bucks,Oklahoma City Thunder,0.038095238095238126,0.0,9.147619047619045,1
1452,2021-11-19,Brooklyn Nets,Orlando Magic,0.42083333333333334,1.0,7.737499999999997,1
1453,2021-11-20,Atlanta Hawks,Charlotte Hornets,-0.15073529411764708,0.0,-3.764705882352942,1
1454,2021-11-20,Indiana Pacers,New Orleans Pelicans,0.17647058823529413,0.0,5.705882352941174,1
1455,2021-11-20,Portland Trail Blazers,Philadelphia 76ers,-0.0625,-1.0,1.5,1
1456,2021-11-20,Sacramento Kings,Utah Jazz,-0.29166666666666663,-1.0,-2.0875000000000057,0
1457,2021-11-20,Milwaukee Bucks,Orlando Magic,0.25,0.0,6.1875,1
1458,2021-11-20,New York Knicks,Houston Rockets,0.4666666666666667,0.0,6.733333333333334,1
1459,2021-11-20,Boston Celtics,Oklahoma City Thunder,0.09999999999999998,0.0,9.99166666666666,1
1460,2021-11-20,Minnesota Timberwolves,Memphis Grizzlies,-0.1333333333333333,-1.0,-5.666666666666671,1
1461,2021-11-20,Washington Wizards,Miami Heat,-0.02083333333333337,-1.0,-4.174999999999997,1
1462,2021-11-21,LA Clippers,Dallas Mavericks,-0.03749999999999998,0.0,2.1583333333333314,1
1463,2021-11-21,Chicago Bulls,New York Knicks,0.125,-1.0,1.25,1
1464,2021-11-21,Golden State Warriors,Toronto Raptors,0.39607843137254906,0.0,7.517647058823542,1
1465,2021-11-21,Phoenix Suns,Denver Nuggets,0.23750000000000004,-1.0,7.729166666666671,1
1466,2021-11-21,Detroit Pistons,Los Angeles Lakers,-0.23333333333333334,0.0,-10.470833333333331,0
1467,2021-11-22,Atlanta Hawks,Oklahoma City Thunder,0.09558823529411764,0.0,10.790441176470594,1
1468,2021-11-22,Utah Jazz,Memphis Grizzlies,0.1875,0.0,2.5625,0
1469,2021-11-22,Milwaukee Bucks,Orlando Magic,0.29411764705882354,1.0,6.352941176470594,1
1470,2021-11-22,San Antonio Spurs,Phoenix Suns,-0.5458333333333334,0.0,-4.49166666666666,0
1471,2021-11-22,New Orleans Pelicans,Minnesota Timberwolves,-0.27083333333333337,0.0,-6.048611111111114,0
1472,2021-11-22,Cleveland Cavaliers,Brooklyn Nets,-0.17647058823529416,-1.0,-6.64705882352942,0
1473,2021-11-22,Washington Wizards,Charlotte Hornets,0.13194444444444442,-1.0,-6.333333333333329,0
1474,2021-11-22,Chicago Bulls,Indiana Pacers,0.3169934640522876,0.0,1.6013071895424815,0
1475,2021-11-22,Boston Celtics,Houston Rockets,0.46691176470588236,1.0,7.481617647058826,1
1476,2021-11-22,Sacramento Kings,Philadelphia 76ers,-0.1764705882352941,0.0,1.0,0
1477,2021-11-23,Detroit Pistons,Miami Heat,-0.3970588235294118,0.0,-10.202205882352942,0
1478,2021-11-23,New York Knicks,Los Angeles Lakers,0.0,0.0,-2.35294117647058,1
1479,2021-11-23,LA Clippers,Dallas Mavericks,0.02573529411764708,1.0,2.433823529411768,0
1480,2021-11-23,Portland Trail Blazers,Denver Nuggets,0.0,-1.0,7.294117647058812,1
1481,2021-11-24,Milwaukee Bucks,Detroit Pistons,0.32026143790849676,1.0,9.493464052287578,1
1482,2021-11-24,Sacramento Kings,Portland Trail Blazers,-0.22222222222222227,1.0,-2.166666666666657,1
1483,2021-11-24,Houston Rockets,Chicago Bulls,-0.6078431372549019,0.0,-6.879084967320267,1
1484,2021-11-24,Memphis Grizzlies,Toronto Raptors,0.08496732026143794,0.0,4.339869281045765,0
1485,2021-11-24,Oklahoma City Thunder,Utah Jazz,-0.29411764705882354,-1.0,-13.764705882352942,0
1486,2021-11-24,Minnesota Timberwolves,Miami Heat,-0.196078431372549,0.0,-2.1045751633986924,1
1487,2021-11-24,Indiana Pacers,Los Angeles Lakers,-0.07894736842105265,0.0,-1.795321637426909,0
1488,2021-11-24,San Antonio Spurs,Atlanta Hawks,-0.25,0.0,-2.180555555555557,0
1489,2021-11-24,Orlando Magic,Charlotte Hornets,-0.35672514619883045,-1.0,-11.269005847953224,0
1490,2021-11-24,New Orleans Pelicans,Washington Wizards,-0.48916408668730654,-1.0,-5.191950464396285,1
1491,2021-11-24,Cleveland Cavaliers,Phoenix Suns,-0.32352941176470584,-1.0,-9.545751633986939,0
1492,2021-11-24,Golden State Warriors,Philadelphia 76ers,0.3194444444444444,0.0,6.0277777777777715,1
1493,2021-11-24,Boston Celtics,Brooklyn Nets,-0.16666666666666663,0.0,-0.5555555555555571,0
1494,2021-11-26,San Antonio Spurs,Boston Celtics,-0.29102167182662536,0.0,-0.7585139318885439,1
1495,2021-11-26,LA Clippers,Detroit Pistons,0.33333333333333337,0.0,7.166666666666671,1
1496,2021-11-26,Los Angeles Lakers,Sacramento Kings,0.15789473684210525,0.0,0.7894736842105203,0
1497,2021-11-26,Orlando Magic,Chicago Bulls,-0.42105263157894735,0.0,-6.578947368421055,0
1498,2021-11-26,New York Knicks,Phoenix Suns,-0.2777777777777778,0.0,-5.055555555555543,0
1499,2021-11-26,Memphis Grizzlies,Atlanta Hawks,-0.02631578947368418,0.0,-0.03801169590643383,0
1500,2021-11-26,Oklahoma City Thunder,Washington Wizards,-0.27777777777777785,0.0,-6.611111111111114,0
1501,2021-11-26,Utah Jazz,New Orleans Pelicans,0.4666666666666666,0.0,10.383333333333326,0
1502,2021-11-26,Golden State Warriors,Portland Trail Blazers,0.3560371517027864,0.0,2.934984520123834,1
1503,2021-11-26,Indiana Pacers,Toronto Raptors,-0.07368421052631574,-1.0,0.9078947368421098,1
1504,2021-11-26,Charlotte Hornets,Minnesota Timberwolves,0.09999999999999998,0.0,4.4055555555555515,1
1505,2021-11-26,Denver Nuggets,Milwaukee Bucks,-0.07894736842105265,0.0,-6.450292397660817,0
1506,2021-11-27,Chicago Bulls,Miami Heat,0.018421052631579005,0.0,-0.6394736842105146,0
1507,2021-11-27,Houston Rockets,Charlotte Hornets,-0.5079365079365079,0.0,-11.69047619047619,1
1508,2021-11-27,Philadelphia 76ers,Minnesota Timberwolves,0.05263157894736842,0.0,-0.7368421052631504,0
1509,2021-11-27,Utah Jazz,New Orleans Pelicans,0.39348370927318294,-1.0,9.764411027568926,1
1510,2021-11-27,Cleveland Cavaliers,Orlando Magic,0.27368421052631575,0.0,2.7973684210526244,1
1511,2021-11-27,Dallas Mavericks,Washington Wizards,-0.04334365325077394,0.0,-1.250773993808039,0
1512,2021-11-27,Brooklyn Nets,Phoenix Suns,-0.10526315789473684,0.0,-3.0,0
1513,2021-11-27,Atlanta Hawks,New York Knicks,0.023684210526315863,0.0,4.715789473684211,0
1514,2021-11-28,Indiana Pacers,Milwaukee Bucks,-0.17142857142857143,-1.0,-1.4023809523809518,0
1515,2021-11-28,LA Clippers,Golden State Warriors,-0.3099415204678362,-1.0,-8.111111111111114,0
1516,2021-11-28,Toronto Raptors,Boston Celtics,-0.04999999999999999,0.0,-0.7000000000000028,0
1517,2021-11-28,Los Angeles Lakers,Detroit Pistons,0.2894736842105263,1.0,12.618421052631575,1
1518,2021-11-28,Memphis Grizzlies,Sacramento Kings,0.07368421052631574,0.0,-0.9631578947368382,1
1519,2021-11-29,Houston Rockets,Oklahoma City Thunder,-0.15789473684210525,0.0,4.526315789473685,1
1520,2021-11-29,Minnesota Timberwolves,Indiana Pacers,0.09090909090909088,0.0,0.818181818181813,1
1521,2021-11-29,Chicago Bulls,Charlotte Hornets,0.02813852813852813,0.0,-6.274891774891785,1
1522,2021-11-29,San Antonio Spurs,Washington Wizards,-0.37222222222222223,0.0,0.5666666666666771,1
1523,2021-11-29,Dallas Mavericks,Cleveland Cavaliers,0.05555555555555558,0.0,1.6166666666666742,0
1524,2021-11-29,LA Clippers,New Orleans Pelicans,0.32272727272727275,-1.0,3.2909090909090963,0
1525,2021-11-29,Miami Heat,Denver Nuggets,0.17631578947368426,-1.0,5.9105263157894825,0
1526,2021-11-29,Philadelphia 76ers,Orlando Magic,0.30952380952380953,0.0,7.988095238095241,1
1527,2021-11-29,Utah Jazz,Portland Trail Blazers,0.15000000000000002,0.0,1.75,1
1528,2021-11-30,Phoenix Suns,Golden State Warriors,-0.044736842105263186,0.0,-1.0315789473684305,1
1529,2021-11-30,Brooklyn Nets,New York Knicks,0.1499999999999999,0.0,3.1500000000000057,1
1530,2021-11-30,Toronto Raptors,Memphis Grizzlies,-0.07142857142857145,1.0,-4.745238095238108,0
1531,2021-11-30,Portland Trail Blazers,Detroit Pistons,0.27619047619047615,0.0,11.38095238095238,1
1532,2021-11-30,Sacramento Kings,Los Angeles Lakers,-0.1428571428571429,1.0,-0.952380952380949,0
1533,2021-12-01,Indiana Pacers,Atlanta Hawks,-0.13250517598343686,0.0,-3.120082815734989,0
1534,2021-12-01,New Orleans Pelicans,Dallas Mavericks,-0.2654462242562929,-1.0,-1.3844393592677449,0
1535,2021-12-01,Milwaukee Bucks,Charlotte Hornets,0.053830227743271286,0.0,-4.577639751552795,1
1536,2021-12-01,LA Clippers,Sacramento Kings,0.1601731601731602,0.0,-4.266233766233768,0
1537,2021-12-01,Boston Celtics,Philadelphia 76ers,0.0,0.0,-0.2857142857142918,1
1538,2021-12-01,Oklahoma City Thunder,Houston Rockets,0.09999999999999998,-0.3333333333333333,-4.950000000000003,0
1539,2021-12-01,Miami Heat,Cleveland Cavaliers,0.09523809523809523,0.0,5.238095238095241,0
1540,2021-12-01,Orlando Magic,Denver Nuggets,-0.3181818181818182,0.0,-4.059090909090912,1
1541,2021-12-01,Washington Wizards,Minnesota Timberwolves,0.09523809523809523,0.0,-2.333333333333343,1
1542,2021-12-02,Portland Trail Blazers,San Antonio Spurs,0.1842105263157895,0.0,3.20574162679425,0
1543,2021-12-02,Phoenix Suns,Detroit Pistons,0.6666666666666666,0.0,13.523809523809518,1
1544,2021-12-02,Toronto Raptors,Milwaukee Bucks,-0.22727272727272724,0.0,-5.4090909090909065,1
1545,2021-12-02,Memphis Grizzlies,Oklahoma City Thunder,0.23809523809523814,0.0,11.0,1
1546,2021-12-02,New York Knicks,Chicago Bulls,-0.11255411255411252,0.0,-2.614718614718612,0
1547,2021-12-03,Brooklyn Nets,Minnesota Timberwolves,0.2142857142857143,0.0,1.5259740259740227,1
1548,2021-12-03,Houston Rockets,Orlando Magic,0.020703933747412,0.0,3.9958592132505117,1
1549,2021-12-03,Atlanta Hawks,Philadelphia 76ers,0.045454545454545414,-1.0,4.045454545454547,0
1550,2021-12-03,Utah Jazz,Boston Celtics,0.12121212121212122,0.0,6.822510822510836,1
1551,2021-12-03,Los Angeles Lakers,LA Clippers,0.045454545454545414,0.0,5.86363636363636,0
1552,2021-12-03,Washington Wizards,Cleveland Cavaliers,0.09090909090909094,1.0,2.2727272727272805,0
1553,2021-12-03,Dallas Mavericks,New Orleans Pelicans,0.30000000000000004,1.0,2.950000000000003,0
1554,2021-12-03,Indiana Pacers,Miami Heat,-0.21590909090909094,1.0,-0.31060606060606233,0
1555,2021-12-03,Golden State Warriors,Phoenix Suns,-0.013636363636363669,-1.0,0.47727272727273373,1
1556,2021-12-04,Sacramento Kings,LA Clippers,-0.13043478260869562,1.0,3.8695652173912976,1
1557,2021-12-04,Brooklyn Nets,Chicago Bulls,0.07509881422924902,-1.0,0.06916996047431212,0
1558,2021-12-04,Portland Trail Blazers,Boston Celtics,-0.04347826086956519,0.0,1.8695652173913118,0
1559,2021-12-04,Milwaukee Bucks,Miami Heat,0.0,-1.0,1.9130434782608603,1
1560,2021-12-04,Dallas Mavericks,Memphis Grizzlies,-0.021645021645021578,0.0,-6.7164502164502125,0
1561,2021-12-04,Golden State Warriors,San Antonio Spurs,0.5071428571428571,0.0,5.5,0
1562,2021-12-04,New York Knicks,Denver Nuggets,0.023809523809523836,0.0,3.2445887445887394,0
1563,2021-12-05,Cleveland Cavaliers,Utah Jazz,-0.11660079051383399,0.0,-9.747035573122531,0
1564,2021-12-05,Toronto Raptors,Washington Wizards,-0.17391304347826092,0.0,-1.0869565217391397,1
1565,2021-12-05,Atlanta Hawks,Charlotte Hornets,-0.019927536231884035,1.0,-4.9619565217391255,0
1566,2021-12-05,Houston Rockets,New Orleans Pelicans,-0.0072727272727273196,0.0,1.430909090909097,1
1567,2021-12-06,Milwaukee Bucks,Cleveland Cavaliers,0.08333333333333337,0.0,5.875,1
1568,2021-12-06,Phoenix Suns,San Antonio Spurs,0.4451345755693582,1.0,3.850931677018636,1
1569,2021-12-06,Charlotte Hornets,Philadelphia 76ers,0.03826086956521746,0.0,9.349565217391302,0
1570,2021-12-06,Detroit Pistons,Oklahoma City Thunder,-0.09090909090909088,0.0,0.7272727272727195,0
1571,2021-12-06,Portland Trail Blazers,LA Clippers,-0.041666666666666685,-0.3333333333333333,3.625,0
1572,2021-12-06,Indiana Pacers,Washington Wizards,-0.22333333333333338,-1.0,1.9883333333333297,1
1573,2021-12-06,Golden State Warriors,Orlando Magic,0.6098484848484849,0.0,12.102272727272734,1
1574,2021-12-06,Minnesota Timberwolves,Atlanta Hawks,-0.021739130434782594,0.0,-2.7119565217391255,0
1575,2021-12-06,Miami Heat,Memphis Grizzlies,0.018115942028985588,1.0,-3.596014492753625,0
1576,2021-12-06,Chicago Bulls,Denver Nuggets,0.16666666666666663,1.0,5.537878787878782,1
1577,2021-12-07,San Antonio Spurs,New York Knicks,-0.11462450592885376,0.0,1.0237154150197654,0
1578,2021-12-07,Dallas Mavericks,Brooklyn Nets,-0.19565217391304346,0.0,-4.932806324110672,0
1579,2021-12-07,Los Angeles Lakers,Boston Celtics,-0.019927536231884035,-1.0,2.733695652173907,1
1580,2021-12-08,Cleveland Cavaliers,Chicago Bulls,-0.16000000000000003,0.0,-5.0,1
1581,2021-12-08,New Orleans Pelicans,Denver Nuggets,-0.2090301003344482,0.0,-0.3929765886287697,0
1582,2021-12-08,Miami Heat,Milwaukee Bucks,-0.07999999999999996,0.0,-3.519999999999996,1
1583,2021-12-08,Golden State Warriors,Portland Trail Blazers,0.38608695652173913,1.0,4.584347826086955,1
1584,2021-12-08,Minnesota Timberwolves,Utah Jazz,-0.23731884057971014,0.0,-5.956521739130437,0
1585,2021-12-08,Indiana Pacers,New York Knicks,-0.11538461538461536,0.0,0.4903846153846132,1
1586,2021-12-08,Detroit Pistons,Washington Wizards,-0.3860869565217392,0.0,-6.436521739130441,0
1587,2021-12-08,Toronto Raptors,Oklahoma City Thunder,0.15398550724637677,0.0,5.923913043478265,0
1588,2021-12-08,Charlotte Hornets,Philadelphia 76ers,-0.0032051282051281937,-1.0,8.807692307692307,0
1589,2021-12-08,Sacramento Kings,Orlando Magic,0.21666666666666667,0.0,9.391666666666666,1
1590,2021-12-08,LA Clippers,Boston Celtics,0.0,0.0,-2.8799999999999955,1
1591,2021-12-08,Memphis Grizzlies,Dallas Mavericks,0.10507246376811596,1.0,6.737318840579718,0
1592,2021-12-08,Houston Rockets,Brooklyn Nets,-0.40398550724637683,0.0,-3.992753623188406,1
1593,2021-12-09,Philadelphia 76ers,Utah Jazz,-0.14833333333333332,-1.0,-7.7549999999999955,0
1594,2021-12-09,Memphis Grizzlies,Los Angeles Lakers,0.018333333333333424,-1.0,-1.3933333333333309,1
1595,2021-12-09,San Antonio Spurs,Denver Nuggets,-0.15217391304347827,-1.0,3.1920289855072355,1
1596,2021-12-10,Atlanta Hawks,Brooklyn Nets,-0.16000000000000003,-1.0,2.0800000000000125,0
1597,2021-12-10,Charlotte Hornets,Sacramento Kings,0.07851851851851849,-1.0,4.364444444444445,1
1598,2021-12-10,Toronto Raptors,New York Knicks,-0.03999999999999998,1.0,-2.0,1
1599,2021-12-10,Oklahoma City Thunder,Los Angeles Lakers,-0.1866666666666667,1.0,-11.868333333333325,0
1600,2021-12-10,New Orleans Pelicans,Detroit Pistons,0.09259259259259259,0.0,3.9907407407407476,1
1601,2021-12-10,Indiana Pacers,Dallas Mavericks,-0.09259259259259262,0.0,3.856481481481481,1
1602,2021-12-10,Minnesota Timberwolves,Cleveland Cavaliers,-0.09846153846153843,0.0,2.8784615384615364,0
1603,2021-12-10,Houston Rockets,Milwaukee Bucks,-0.2820512820512821,0.0,-4.727564102564102,0
1604,2021-12-10,Phoenix Suns,Boston Celtics,0.33333333333333337,0.0,2.724358974358978,1
1605,2021-12-11,Washington Wizards,Utah Jazz,-0.1430769230769231,0.0,-9.0,0
1606,2021-12-11,Philadelphia 76ers,Golden State Warriors,-0.29487179487179493,-1.0,-6.224358974358978,1
1607,2021-12-11,San Antonio Spurs,Denver Nuggets,-0.10499999999999998,0.0,3.569999999999993,0
1608,2021-12-11,Miami Heat,Chicago Bulls,-0.07692307692307698,1.0,-1.6538461538461604,1
1609,2021-12-11,LA Clippers,Orlando Magic,0.34615384615384615,0.0,4.5,1
1610,2021-12-11,Memphis Grizzlies,Houston Rockets,0.25692307692307687,1.0,4.466153846153844,1
1611,2021-12-11,Cleveland Cavaliers,Sacramento Kings,0.1324786324786325,0.0,-5.9088319088319,1
1612,2021-12-12,Detroit Pistons,Brooklyn Nets,-0.5323076923076923,-1.0,-9.63538461538461,0
1613,2021-12-12,New York Knicks,Milwaukee Bucks,-0.16809116809116809,0.0,-4.586894586894587,0
1614,2021-12-12,San Antonio Spurs,New Orleans Pelicans,0.07428571428571429,0.0,4.471428571428575,1
1615,2021-12-12,Oklahoma City Thunder,Dallas Mavericks,-0.15999999999999998,0.0,-4.719999999999999,0
1616,2021-12-12,Los Angeles Lakers,Orlando Magic,0.35327635327635326,0.0,9.716524216524206,1
1617,2021-12-12,Portland Trail Blazers,Minnesota Timberwolves,0.0,0.0,0.3846153846153868,0
1618,2021-12-13,Indiana Pacers,Golden State Warriors,-0.3714285714285715,0.0,-4.048571428571435,0
1619,2021-12-13,LA Clippers,Phoenix Suns,-0.2844444444444444,0.0,-5.362962962962968,1
1620,2021-12-13,Cleveland Cavaliers,Miami Heat,-0.021164021164021163,1.0,-1.5939153439153415,1
1621,2021-12-13,Dallas Mavericks,Charlotte Hornets,-0.0357142857142857,0.0,-11.942307692307693,1
1622,2021-12-13,Toronto Raptors,Sacramento Kings,0.05413105413105418,1.0,-6.876068376068389,1
1623,2021-12-13,Atlanta Hawks,Houston Rockets,0.1923076923076923,0.0,4.92307692307692,0
1624,2021-12-13,Memphis Grizzlies,Philadelphia 76ers,0.03703703703703698,0.0,3.925925925925924,1
1625,2021-12-13,Denver Nuggets,Washington Wizards,-0.05555555555555558,0.0,-0.1652421652421765,1
1626,2021-12-13,Boston Celtics,Milwaukee Bucks,-0.16137566137566145,1.0,-2.785714285714292,1
1627,2021-12-14,Portland Trail Blazers,Phoenix Suns,-0.4002849002849003,0.0,-2.509971509971521,0
1628,2021-12-14,Brooklyn Nets,Toronto Raptors,0.22222222222222227,1.0,4.2962962962962905,1
1629,2021-12-14,New York Knicks,Golden State Warriors,-0.3632478632478633,0.0,-5.915954415954417,0
1630,2021-12-15,Philadelphia 76ers,Miami Heat,-0.0357142857142857,0.0,-1.1785714285714306,0
1631,2021-12-15,Milwaukee Bucks,Indiana Pacers,0.20689655172413796,1.0,2.724137931034491,1
1632,2021-12-15,Denver Nuggets,Minnesota Timberwolves,0.07407407407407407,1.0,-2.2592592592592666,0
1633,2021-12-15,Cleveland Cavaliers,Houston Rockets,0.2528735632183908,0.0,-0.8518518518518476,1
1634,2021-12-15,Utah Jazz,LA Clippers,0.15934065934065933,0.0,9.093406593406598,1
1635,2021-12-15,Sacramento Kings,Washington Wizards,-0.14285714285714285,0.0,5.107142857142861,1
1636,2021-12-15,San Antonio Spurs,Charlotte Hornets,-0.13262599469496023,0.0,-6.530503978779848,0
1637,2021-12-15,Oklahoma City Thunder,New Orleans Pelicans,0.03183023872679047,1.0,-5.151193633952261,0
1638,2021-12-15,Orlando Magic,Atlanta Hawks,-0.3029100529100529,-1.0,-10.013227513227505,0
1639,2021-12-15,Dallas Mavericks,Los Angeles Lakers,-0.03703703703703709,0.0,-6.740740740740748,0
1640,2021-12-15,Portland Trail Blazers,Memphis Grizzlies,-0.21428571428571425,1.0,-2.785714285714292,0
1641,2021-12-16,Brooklyn Nets,Philadelphia 76ers,0.19704433497536944,1.0,4.522167487684726,1
1642,2021-12-16,Indiana Pacers,Detroit Pistons,0.24615384615384617,-1.0,7.84615384615384,1
1643,2021-12-16,Phoenix Suns,Washington Wizards,0.2975734355044699,0.0,5.053639846743295,1
1644,2021-12-16,Houston Rockets,New York Knicks,-0.1071428571428571,-1.0,0.75,0
1645,2021-12-17,Boston Celtics,Golden State Warriors,-0.31481481481481477,0.0,-3.1600529100529116,0
1646,2021-12-17,New Orleans Pelicans,Milwaukee Bucks,-0.3333333333333333,0.0,-6.63333333333334,1
1647,2021-12-17,Orlando Magic,Miami Heat,-0.4137931034482758,-1.0,-5.655172413793096,0
1648,2021-12-17,Sacramento Kings,Memphis Grizzlies,-0.20689655172413796,-1.0,0.06896551724138078,0
1649,2021-12-17,Minnesota Timberwolves,Los Angeles Lakers,-0.1071428571428571,1.0,-2.357142857142861,1
1650,2021-12-17,Utah Jazz,San Antonio Spurs,0.37037037037037035,0.0,6.851851851851862,0
1651,2021-12-17,Atlanta Hawks,Denver Nuggets,0.0,-1.0,5.5,0
1652,2021-12-17,Portland Trail Blazers,Charlotte Hornets,-0.15402298850574714,-1.0,-7.565517241379311,1
1653,2021-12-18,Brooklyn Nets,Orlando Magic,0.5574712643678161,1.0,8.875862068965517,0
